,start_date,end_date,risk_level,quantity_recovered,url,states,0,0
1027,2018-12-04,2019-04-16,High,166662.0,https://www.fsis.usda.gov/recalls-alerts/jbs-tolleson-inc.-recalls-raw-beef-products-due-possible-salmonella-newport,,raw beef products,possible salmonella newport contamination
1028,2018-12-07,2019-04-15,High,698.0,https://www.fsis.usda.gov/recalls-alerts/amboy-group-llc-recalls-poultry-products-due-misbranding-and-undeclared-allergens,New Jersey,poultry products,misbranding and undeclared allergens
1029,2018-12-09,2018-12-14,High,0.0,https://www.fsis.usda.gov/recalls-alerts/3-d-meats-llc-recalls-ready-eat-beef-snack-stick-products-due-misbranding-and,Ohio,ready-to-eat beef snack stick products,misbranding and undeclared allergens
1030,2018-12-10,2020-02-14,High,7207.0,https://www.fsis.usda.gov/recalls-alerts/cti-foods-llc-recalls-ready-eat-pork-and-poultry-sausage-products-due-possible,Tennessee,ready-to-eat pork and poultry sausage products,possible foreign matter contamination
1031,2018-12-13,2019-02-27,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/vermont-packinghouse-llc-recalls-raw-intact-bone-beef-products-due-possible,"Massachusetts, Vermont",raw intact bone-in beef products,possible specified risk materials contamination
1032,2018-12-15,2019-04-19,High,852.0,https://www.fsis.usda.gov/recalls-alerts/mannarich-food-inc.-recalls-siluriformes-products-produced-without-benefit-import,,siluriformes products,produced without benefit of import inspection
1033,2018-12-18,2019-01-14,High,31.0,https://www.fsis.usda.gov/recalls-alerts/russ-davis-wholesale-inc.-recalls-chicken-wrap-products-due-misbranding-and,New Mexico,chicken wrap products,misbranding and undeclared allergens
1034,2018-12-21,2019-05-06,High,0.0,https://www.fsis.usda.gov/recalls-alerts/jennie-o-turkey-store-sales-inc.-recalls-raw-ground-turkey-products-due-possible,,raw ground turkey products,possible salmonella reading contamination
1035,2018-12-30,2019-04-05,High,2340.0,https://www.fsis.usda.gov/recalls-alerts/r.-l.-zeigler-co.-inc.-recalls-chicken-and-pork-red-hot-sausage-products-due,,chicken and pork red hot sausage products,possible foreign matter contamination
1036,2019-01-09,2020-02-14,High,628.0,https://www.fsis.usda.gov/recalls-alerts/j.-h.-routh-packing-co.-recalls-pork-sausage-products-due-possible-foreign-matter,"Kentucky, Ohio, Pennsylvania",pork sausage products,possible foreign matter contamination
1037,2019-01-17,2019-03-08,High,11280.0,https://www.fsis.usda.gov/recalls-alerts/perdue-foods-llc-recalls-simplysmart-organics-gluten-free-chicken-nugget-products,,simplysmart organics gluten free chicken nugget products,possible foreign matter contamination
1038,2019-01-18,2019-03-28,High,550.0,https://www.fsis.usda.gov/recalls-alerts/custom-made-meals-llc-recalls-chicken-skewer-products-due-misbranding-and-undeclared,"Illinois, Wisconsin",chicken skewer products,misbranding and undeclared allergens
1039,2019-01-18,2019-04-15,High,0.0,https://www.fsis.usda.gov/recalls-alerts/h-t-seafood-inc.-recalls-siluriformes-products-produced-without-benefit-import,"California, Nevada, Texas",siluriformes products,produced without benefit of import inspection
1040,2019-01-18,2019-05-08,High,3213.0,https://www.fsis.usda.gov/recalls-alerts/johnsonville-llc-recalls-raw-ground-frozen-cheddar-cheese-and-bacon-flavored-pork,,raw ground frozen cheddar cheese and bacon flavored pork patty products,possible foreign matter contamination
1041,2019-01-23,,High,,https://www.fsis.usda.gov/recalls-alerts/stino-da-napoli-recalls-various-meat-products-produced-without-benefit-inspection,Ohio,various meat products,produced without benefit of inspection
1042,2019-01-25,,High,0.0,https://www.fsis.usda.gov/recalls-alerts/harvest-food-group-inc.-recalls-poultry-products-due-misbranding-and-undeclared,"Illinois, Michigan",poultry products,misbranding and undeclared allergen
1043,2019-01-28,2019-03-05,High,500.0,https://www.fsis.usda.gov/recalls-alerts/perdue-foods-llc-recalls-refrigerated-fun-shapes-chicken-breast-nuggets-due,"Connecticut, Delaware, Maine, Maryland, Massachusetts, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, Virginia, Washington, West Virginia",refrigerated fun shapes chicken breast nuggets,misbranding and undeclared allergens
1044,2019-01-29,2019-05-06,High,319055.0,https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-chicken-nugget-products-due-possible-foreign-matter,,chicken nugget products,possible foreign matter contamination
1045,2019-02-01,2019-05-06,High,97420.0,https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corporation-recalls-breaded-popcorn-chicken-products-due-possible,Florida,breaded popcorn chicken products,possible foreign matter contamination
1046,2019-02-02,2019-05-13,Low,723.0,https://www.fsis.usda.gov/recalls-alerts/taylor-farms-tx-inc.-recalls-chicken-products-due-misbranding-and-undeclared,Texas,chicken products,misbranding and undeclared allergens
1047,2019-02-04,2019-03-05,High,664.0,https://www.fsis.usda.gov/recalls-alerts/qs-american-best-trading-inc.-recalls-siluriformes-products-produced-without-benefit,California,siluriformes products,produced without benefit of import inspection
1048,2019-02-05,2019-04-15,High,10108.0,https://www.fsis.usda.gov/recalls-alerts/richwell-group-inc.-recalls-siluriformes-products-produced-without-benefit-import-0,,siluriformes products,produced without benefit of import inspection
1049,2019-02-10,2019-11-26,High,28586.0,https://www.fsis.usda.gov/recalls-alerts/vics-acquisition-llc-recalls-chicken-products-due-misbranding-and-undeclared,"Alabama, Florida, Georgia, Louisiana, Mississippi, North Carolina, South Carolina",chicken products,misbranding and undeclared allergens
1050,2019-02-11,2019-11-27,High,20.0,https://www.fsis.usda.gov/recalls-alerts/panola-county-processing-llc-recalls-sausage-products-due-possible-processing,Texas,sausage products,possible processing deviation
1051,2019-02-19,2019-04-02,High,0.0,https://www.fsis.usda.gov/recalls-alerts/lean-culinary-services-llc-recalls-ready-eat-chicken-salad-products-due-possible,Florida,ready to eat chicken salad products,eat chicken salad products due to possible listeria contamination
1052,2019-02-21,2019-05-06,High,11360.0,https://www.fsis.usda.gov/recalls-alerts/j-bar-b-foods-recalls-ready-eat-smoked-sausage-products-due-misbranding-and,Texas,ready-to-eat smoked sausage products,misbranding and undeclared allergens
1053,2019-02-22,2020-02-14,High,20647.0,https://www.fsis.usda.gov/recalls-alerts/fulton-seafood-inc.-recalls-siluriformes-products-produced-without-benefit,Texas,siluriformes products,produced without benefit of inspection
1054,2019-02-22,,High,,https://www.fsis.usda.gov/recalls-alerts/tv-food-llc.-recalls-siluriformes-products-produced-without-benefit-inspection,Illinois,siluriformes products,produced without benefit of inspection
1055,2019-02-23,,High,,https://www.fsis.usda.gov/recalls-alerts/bellisio-foods-recalls-boneless-pork-rib-frozen-entree-products-due-possible-foreign,Arizona,boneless pork rib frozen entrée products,possible foreign matter contamination
1056,2019-02-25,2019-05-13,High,86.0,https://www.fsis.usda.gov/recalls-alerts/russ-davis-wholesale-crazy-fresh-recalls-chicken-products-due-misbranding-and,Iowa,chicken products,misbranding and undeclared allergens
1057,2019-02-26,2019-03-28,High,11374.0,https://www.fsis.usda.gov/recalls-alerts/mcallen-cold-storage-ltd.-recalls-siluriformes-fish-products-produced-without,Texas,siluriformes fish products,produced without benefit of inspection
1058,2019-02-26,2019-06-05,High,7865.0,https://www.fsis.usda.gov/recalls-alerts/sahlen-packing-company-inc.-recalls-ready-eat-deli-meat-products-due-possible,"Connecticut, Massachusetts, New Hampshire, New York, Pennsylvania, Vermont",ready-to-eat deli meat products,possible foreign matter contamination
1059,2019-03-02,2019-07-23,High,850.0,https://www.fsis.usda.gov/recalls-alerts/washington-beef-llc-recalls-ground-beef-products-due-possible-foreign-matter,Washington,ground beef products,possible foreign matter contamination
1060,2019-03-09,2019-06-05,High,1842.0,https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-chicken-and-rice-products-due-misbranding-and-undeclared,"Florida, Kentucky, New York",chicken and rice products,misbranding and undeclared allergens
1061,2019-03-11,2019-06-05,High,19497.0,https://www.fsis.usda.gov/recalls-alerts/choice-canning-company-inc.-recalls-chicken-fried-rice-products-due-misbranding-and,"California, Connecticut, Florida, Georgia, Minnesota, New York, Pennsylvania, Texas, Virginia",chicken fried rice products,misbranding and undeclared allergens
1062,2019-03-12,2019-05-06,Low,108.0,https://www.fsis.usda.gov/recalls-alerts/carnivore-meat-company-llc-recalls-beef-and-pork-sausage-products-due-misbranding,"Florida, Georgia",beef and pork sausage products,misbranding and undeclared allergens
1063,2019-03-12,2019-07-24,Low,1488.0,https://www.fsis.usda.gov/recalls-alerts/north-country-smokehouse-recalls-pork-sausage-products-due-misbranding,,pork sausage products,misbranding
1064,2019-03-13,2020-03-20,High,70.0,https://www.fsis.usda.gov/recalls-alerts/butterball-llc-recalls-turkey-products-due-possible-salmonella-schwarzengrund,,turkey products,possible salmonella schwarzengrund contamination
1065,2019-03-13,2020-03-24,High,,https://www.fsis.usda.gov/recalls-alerts/monogram-meat-snacks-llc-recalls-pork-sausage-products-due-possible-product,,pork sausage products,possible product contamination
1066,2019-03-14,2019-11-27,High,3246.0,https://www.fsis.usda.gov/recalls-alerts/productos-la-aguadillana-inc.-recalls-breaded-chicken-products-due-possible-foreign,Puerto Rico,breaded chicken products,possible foreign matter contamination
1067,2019-03-15,2019-12-05,High,5018.0,https://www.fsis.usda.gov/recalls-alerts/procesadora-la-hacienda-inc.-recalls-beef-products-due-possible-foreign-matter,Puerto Rico,beef products,possible foreign matter contamination
1068,2019-03-19,2019-12-23,High,0.0,https://www.fsis.usda.gov/recalls-alerts/la-rosita-fresh-market-inc.-recalls-ground-beef-products-due-possible-e.-coli-o157h7,Illinois,ground beef products,possible e. coli o157:h7 contamination
1069,2019-03-21,2021-03-11,High,0.0,https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-chicken-strip-products-due-possible-foreign-matter-0,"Michigan, Washington",chicken strip products,possible foreign matter contamination
1070,2019-03-22,,High,245.0,https://www.fsis.usda.gov/recalls-alerts/two-brothers-pork-skins-recalls-pork-skin-products-due-misbranding-and-failure,"North Carolina, South Carolina",pork skin products,misbranding and failure to produce under a haccp plan
1071,2019-03-23,2019-07-24,High,244.0,https://www.fsis.usda.gov/recalls-alerts/north-country-smokehouse-recalls-ready-eat-sausage-products-due-possible-foreign,,ready-to-eat sausage products,possible foreign matter contamination
1072,2019-03-23,2020-02-12,High,200.0,https://www.fsis.usda.gov/recalls-alerts/tip-top-poultry-inc.-recalls-fully-cooked-diced-chicken-products-due-misbranding-and,Michigan,"fully cooked, diced chicken products",misbranding and undeclared allergens
1073,2019-03-26,,High,0.0,https://www.fsis.usda.gov/recalls-alerts/aurora-packing-company-inc.-recalls-beef-products-due-possible-e.-coli-o157h7-0,"Illinois, Iowa, Wisconsin",beef products,possible e. coli o157:h7 contamination
1074,2019-03-30,2019-06-17,High,76.0,https://www.fsis.usda.gov/recalls-alerts/market-choice-inc.-recalls-pork-and-poultry-products-due-misbranding-and-undeclared,Oregon,pork and poultry products,misbranding and undeclared allergens
1075,2019-04-02,2019-05-31,Low,9898.0,https://www.fsis.usda.gov/recalls-alerts/advancepierre-foods-inc.-recalls-frozen-beef-patties-due-possible-foreign-matter,,frozen beef patties,possible foreign matter contamination
1076,2019-04-04,2019-06-06,High,8.0,https://www.fsis.usda.gov/recalls-alerts/blount-fine-foods-recalls-ready-eat-chicken-soup-product-due-misbranding-and,,ready-to-eat chicken soup product,misbranding and an undeclared allergen
1077,2019-04-05,,High,,https://www.fsis.usda.gov/recalls-alerts/jj-snack-foods-handhelds-corp.-recalls-stuffed-sandwich-products-due-possible,,stuffed sandwich products,possible foreign matter contamination
1078,2019-04-08,2019-07-17,Low,4346.0,https://www.fsis.usda.gov/recalls-alerts/jbs-plainwell-inc.-recalls-ground-beef-products-due-possible-foreign-matter,"Michigan, Wisconsin",ground beef products,possible foreign matter contamination
1079,2019-04-09,2019-12-03,High,3329.0,https://www.fsis.usda.gov/recalls-alerts/great-american-marketing-co.-recalls-meat-and-poultry-wrap-and-salad-products-due,Texas,meat and poultry wrap and salad products,possible listeria monocytogenes contamination
1080,2019-04-10,,Low,,https://www.fsis.usda.gov/recalls-alerts/yoakum-packing-co.-recalls-venison-sausage-products-due-mislabeling,Texas,venison sausage products,mislabeling
1081,2019-04-12,2019-05-13,High,0.0,https://www.fsis.usda.gov/recalls-alerts/denver-processing-llc-recalls-raw-pork-and-beef-products-produced-without-benefit,"Colorado, Kansas, New Mexico, Utah, Wyoming",raw pork and beef products,produced without benefit of inspection
1082,2019-04-23,2019-11-22,High,13872.0,https://www.fsis.usda.gov/recalls-alerts/k2d-foods-recalls-raw-ground-beef-products-due-possible-e.-coli-o103-contamination,"Florida, Georgia",raw ground beef products,possible e. coli o103 contamination
1083,2019-04-24,,High,,https://www.fsis.usda.gov/recalls-alerts/grant-park-packing-recalls-raw-ground-beef-products-due-possible-e.-coli-o103,"Kentucky, Minnesota",raw ground beef products,possible e. coli o103 contamination
1084,2019-05-04,2021-03-11,High,0.0,https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-chicken-strip-products-due-possible-foreign-matter,,chicken strip products,possible foreign matter contamination
1085,2019-05-04,2021-04-06,High,47988.0,https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-chicken-pad-thai-and-chicken-fried-rice-products-due,,chicken pad thai and chicken fried rice products,misbranding and undeclared allergens
1086,2019-05-07,2019-06-11,Low,1589.0,https://www.fsis.usda.gov/recalls-alerts/santa-fe-importers-inc.-recalls-ready-eat-chicken-products-due-misbranding-and,California,ready-to-eat chicken products,misbranding and an undeclared allergen
1087,2019-05-14,2019-06-26,Low,513.0,https://www.fsis.usda.gov/recalls-alerts/taylor-farms-texas-inc.-recalls-salad-chicken-products-due-misbranding-and,Texas,salad with chicken products,misbranding and undeclared allergens
1088,2019-05-15,2019-12-23,High,8907.0,https://www.fsis.usda.gov/recalls-alerts/crab-house-trading-corp.-recalls-siluriformes-products-produced-without-benefit,California,siluriformes products,produced without benefit of inspection
1089,2019-05-15,2019-12-23,Low,1460.0,https://www.fsis.usda.gov/recalls-alerts/mibo-fresh-foods-llc-recalls-salad-meat-products-due-misbranding-and-undeclared,Texas,salad with meat products,misbranding and undeclared allergens
1090,2019-05-17,,High,0.0,https://www.fsis.usda.gov/recalls-alerts/caito-foods-llc.-recalls-salads-chicken-products-due-misbranding-and-undeclared,"Illinois, Indiana, Kentucky, Michigan, Ohio",salads with chicken products,misbranding and undeclared allergens
1091,2019-05-18,,High,1635.0,https://www.fsis.usda.gov/recalls-alerts/vienna-beef-ltd.-recalls-beef-products-due-possible-foreign-matter-contamination,"Illinois, Indiana, Wisconsin",beef products,possible foreign matter contamination
1092,2019-05-21,,High,,https://www.fsis.usda.gov/recalls-alerts/bef-foods-inc.-recalls-beef-products-produced-without-benefit-inspection,"Alabama, Georgia, Illinois, Indiana, Kentucky, Michigan, Ohio",beef products,produced without benefit of inspection
1093,2019-05-22,2019-08-14,High,48122.0,https://www.fsis.usda.gov/recalls-alerts/aurora-packing-company-inc.-recalls-beef-products-due-possible-e.-coli-o157h7,,beef products,possible e. coli o157:h7 contamination
1094,2019-05-23,2019-06-26,Low,14127.0,https://www.fsis.usda.gov/recalls-alerts/blount-fine-foods-recalls-soup-chicken-products-due-possible-foreign-matter,"Arizona, Florida, Georgia",soup with chicken products,possible foreign matter contamination
1095,2019-05-24,2019-06-05,High,0.0,https://www.fsis.usda.gov/recalls-alerts/sikorski-sausages-co.-ltd.-recalls-meat-and-poultry-sausage-products-produced,California,meat and poultry sausage products,produced without benefit of import inspection
1096,2019-05-28,2019-07-11,High,1371.0,https://www.fsis.usda.gov/recalls-alerts/richwell-group-inc.-recalls-siluriformes-products-produced-without-benefit-import,,siluriformes products,produced without benefit of import inspection
1097,2019-05-29,2019-08-12,High,1520.0,https://www.fsis.usda.gov/recalls-alerts/j-deluca-fish-company-inc.-recalls-siluriformes-products-produced-without-benefit,,siluriformes products,produced without benefit of import inspection
1098,2019-05-31,2019-09-19,High,0.0,https://www.fsis.usda.gov/recalls-alerts/los-hernandez-tamales-llc-recalls-chicken-and-pork-products-produced-without-benefit,Washington,chicken and pork products,produced without benefit of inspection
1099,2019-05-31,2019-10-10,High,3794.0,https://www.fsis.usda.gov/recalls-alerts/johnsonville-llc.-recalls-ready-eat-jalapeno-cheddar-smoked-sausage-links-due,,ready-to-eat jalapeno cheddar smoked sausage links,possible foreign matter contamination
1100,2019-05-31,2019-10-23,High,100.0,https://www.fsis.usda.gov/recalls-alerts/perdue-foods-llc-recalls-perdue-simply-smart-organics-poultry-products-due-possible,,perdue simply smart organics poultry products,possible foreign matter contamination
1101,2019-06-06,2019-08-02,High,372.0,https://www.fsis.usda.gov/recalls-alerts/table-87-frozen-llc-recalls-pork-pizza-products-produced-without-benefit-inspection,,pork pizza products,produced without benefit of inspection
1102,2019-06-07,2019-10-25,High,3905.0,https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-ready-eat-chicken-fritter-products-due-possible-foreign,,ready-to-eat chicken fritter products,possible foreign matter contamination
1103,2019-06-09,2019-09-19,High,47.0,https://www.fsis.usda.gov/recalls-alerts/taylor-farms-illinois-inc.-recalls-bacon-quiche-products-due-misbranding-and,"Arkansas, Georgia, Kentucky, Mississippi, Ohio, Tennessee, Virginia, West Virginia",bacon quiche products,misbranding and undeclared allergens
1104,2019-06-12,2020-02-13,High,0.0,https://www.fsis.usda.gov/recalls-alerts/pasture-raised-foods-llc-recalls-raw-whole-poultry-products-produced-without-benefit,Texas,raw whole poultry products,produced without benefit of inspection
1105,2019-06-14,2019-08-02,High,372.0,https://www.fsis.usda.gov/recalls-alerts/table-87-frozen-llc-recalls-pork-and-beef-pizza-products-produced-without-benefit,,pork and beef pizza products,produced without benefit of inspection
1106,2019-06-14,2020-02-13,High,42430.0,https://www.fsis.usda.gov/recalls-alerts/ruiz-foods-products-inc.-recalls-bacon-breakfast-wrap-products-due-possible-foreign,,bacon breakfast wrap products,possible foreign matter contamination
1107,2019-06-20,2019-07-15,High,1200.0,https://www.fsis.usda.gov/recalls-alerts/cs-wholesale-grocers-recalls-meat-and-poultry-products-due-possible-temperature,New York,meat and poultry products,possible temperature abuse during transport at two stores in new york
1108,2019-06-24,,High,,https://www.fsis.usda.gov/recalls-alerts/san-giuseppe-salami-co.-giacomo-recalls-ready-eat-frozen-andouille-sausage-products,North Carolina,"ready-to-eat, frozen andouille sausage products",possible foreign matter contamination
1109,2019-07-09,2019-09-19,Low,4680.0,https://www.fsis.usda.gov/recalls-alerts/fairmont-foods-inc.-recalls-ready-eat-pork-and-beef-gravy-products-due-possible,Louisiana,ready-to-eat pork and beef gravy products,possible foreign matter contamination
1110,2019-07-13,,High,,https://www.fsis.usda.gov/recalls-alerts/ada-valley-gourmet-foods-inc.-recalls-beef-products-due-possible-foreign-matter,"Arizona, California, Nevada",beef products,possible foreign matter contamination
1111,2019-07-14,2019-08-30,Low,6370.0,https://www.fsis.usda.gov/recalls-alerts/fieldsource-food-systems-inc.-recalls-beef-and-poultry-products-due-misbranding-and,California,beef and poultry products,misbranding and undeclared allergens
1112,2019-07-18,,High,,https://www.fsis.usda.gov/recalls-alerts/koch-foods-recalls-breaded-poultry-products-due-misbranding-and-undeclared-allergens,Minnesota,breaded poultry products,misbranding and undeclared allergens
1113,2019-07-20,2019-09-18,High,880.0,https://www.fsis.usda.gov/recalls-alerts/us-foods-recalls-raw-beef-and-pork-products-due-possible-product-contamination,"Florida, Alabama, Florida, Georgia, Mississippi, Tennessee",raw beef and pork products,possible product contamination
1114,2019-07-24,2019-11-22,High,15.0,https://www.fsis.usda.gov/recalls-alerts/cmr-inc.-recalls-beef-stick-products-due-misbranding-and-undeclared-allergens,Minnesota,beef stick products,misbranding and undeclared allergens
1115,2019-07-25,2019-10-04,High,3435.0,https://www.fsis.usda.gov/recalls-alerts/home-market-foods-inc.-recalls-frozen-ready-eat-beef-and-pork-meatball-products-due,"Connecticut, Florida, Georgia, Maine, Maryland, Massachusetts, New Hampshire, New York, North Carolina, Rhode Island",frozen ready-to-eat beef and pork meatball products,misbranding and undeclared allergens
1116,2019-07-26,,High,,https://www.fsis.usda.gov/recalls-alerts/kent-quality-foods-inc.-recalls-ready-eat-sausage-products-due-possible-foreign,"California, Utah",ready-to-eat sausage products,possible foreign matter contamination
1117,2019-07-27,,High,,https://www.fsis.usda.gov/recalls-alerts/premium-foods-usa-inc.-recalls-siluriformes-products-produced-without-benefit-import,"Colorado, Connecticut, Florida, Georgia, Illinois, Michigan, New Jersey, New York, Pennsylvania",siluriformes products,produced without benefit of import inspection
1118,2019-07-31,2020-02-13,Low,32400.0,https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-canned-beef-products-due-possible-processing-defect,"Indiana, Kentucky, Maryland, Texas",canned beef products,possible processing defect
1119,2019-08-06,2019-11-26,High,851.0,https://www.fsis.usda.gov/recalls-alerts/top-taste-food-warehouse-recalls-meat-and-poultry-products-produced-without-benefit,New York,meat and poultry products,produced without benefit of inspection
1120,2019-08-09,,High,,https://www.fsis.usda.gov/recalls-alerts/taylor-farms-illinois-inc.-recalls-chicken-products-due-possible-processing-defect,"Arkansas, Michigan, Mississippi, Ohio, Tennessee, Virginia, West Virginia",chicken products,possible processing defect
1121,2019-08-15,,High,,https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-weaver-brand-ready-eat-chicken-patty-products-due-possible,,weaver brand ready-to-eat chicken patty products,possible foreign matter contamination
1122,2019-08-20,,High,,https://www.fsis.usda.gov/recalls-alerts/tip-top-poultry-inc.-recalls-fully-cooked-poultry-products-due-possible-listeria,,fully cooked poultry products,possible listeria contamination
1123,2019-08-24,2019-09-23,High,93.0,https://www.fsis.usda.gov/recalls-alerts/olympia-meats-recalls-ready-eat-pork-sausage-products-due-misbranding-and-undeclared,"California, Oregon, Washington",ready-to-eat pork sausage products,misbranding and undeclared allergens
1124,2019-08-28,2019-11-06,High,62.0,https://www.fsis.usda.gov/recalls-alerts/bakkavor-foods-usa-inc.-recalls-ready-eat-chicken-salad-products-due-misbranding-and,Texas,ready-to-eat chicken salad products,misbranding and undeclared allergens
1125,2019-08-30,2019-10-25,Low,2610.0,https://www.fsis.usda.gov/recalls-alerts/heatherfield-foods-inc.-recalls-pork-sausage-products-due-misbranding,Hawaii,pork sausage products,misbranding
1126,2019-08-31,2019-12-05,Low,24141.0,https://www.fsis.usda.gov/recalls-alerts/american-beef-packers-inc.-recalls-raw-beef-products-deemed-unfit-human-consumption,"California, Oregon",raw beef products,deemed unfit for human consumption
1127,2019-09-05,2019-09-23,High,4861.0,https://www.fsis.usda.gov/recalls-alerts/bci-foods-inc.-recalls-meat-and-poultry-soup-products-produced-without-benefit,"New York, Pennsylvania",meat and poultry soup products,produced without benefit of import inspection
1128,2019-09-10,2020-01-29,High,6233.0,https://www.fsis.usda.gov/recalls-alerts/hy-vee-fresh-commissary-recalls-ready-eat-beef-and-chicken-products-due-misbranding,"Illinois, Iowa, Kansas, Minnesota, Missouri, Nebraska, South Dakota, Wisconsin",ready-to-eat beef and chicken products,misbranding and undeclared allergens
1129,2019-09-17,2019-11-14,Low,10350.0,https://www.fsis.usda.gov/recalls-alerts/perdue-foods-llc-recalls-simply-smart-organics-frozen-chicken-ready-eat-products-due,"Florida, Georgia, North Carolina, Ohio, Pennsylvania",simply smart organics frozen chicken ready-to-eat products,misbranding and undeclared allergens
1130,2019-09-20,2020-02-04,High,180.0,https://www.fsis.usda.gov/recalls-alerts/astrochef-llc.-recalls-chicken-pub-style-entrees-due-misbranding-and-undeclared,"Colorado, Delaware, Maine, Michigan, New York, North Carolina, Pennsylvania, Utah, Virginia, Washington",chicken pub style entrees,misbranding and undeclared allergens
1131,2019-09-28,2021-10-13,High,5000000.0,https://www.fsis.usda.gov/recalls-alerts/tip-top-poultry-inc.-recalls-ready-eat-poultry-products-due-possible-listeria,,ready-to-eat poultry products,possible listeria contamination
1132,2019-09-28,,High,,https://www.fsis.usda.gov/recalls-alerts/fisher-packing-company-recalls-ready-eat-pork-products-due-possible-listeria,Indiana,ready-to-eat pork products,possible listeria contamination
1133,2019-10-11,2020-01-09,Low,1.0,https://www.fsis.usda.gov/recalls-alerts/youbite-llc-recalls-pork-sausage-and-turkey-sausage-products-due-mislabeling,California,pork sausage and turkey sausage products,mislabeling
1134,2019-10-14,,High,,https://www.fsis.usda.gov/recalls-alerts/kenosha-beef-international-recalls-seasoned-beef-products-due-possible-foreign,,seasoned beef products,possible foreign matter contamination
1135,2019-10-16,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-beef-products-due-possible-e.-coli-o157h7,"Connecticut, Illinois, Maine, Massachusetts, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island, Vermont",beef products,possible e. coli o157:h7 contamination
1136,2019-10-17,2019-12-26,High,93.0,https://www.fsis.usda.gov/recalls-alerts/global-zakii-enterprises-llc-recalls-canned-meat-and-canned-poultry-products,Texas,canned meat and canned poultry products,produced without benefit of import inspection
1137,2019-10-18,2019-12-06,High,1961.0,https://www.fsis.usda.gov/recalls-alerts/georges-prepared-foods-recalls-ready-eat-pork-and-turkey-products-due-possible,,ready-to-eat pork and turkey products,possible salmonella contamination
1138,2019-10-18,2021-03-17,High,,https://www.fsis.usda.gov/recalls-alerts/t-r-enterprise-usa-inc.-recalls-meat-and-poultry-products-due-insanitary-conditions,"Georgia, Missouri",meat and poultry products,insanitary conditions
1139,2019-10-18,,High,,https://www.fsis.usda.gov/recalls-alerts/mawmaws-chicken-pies-recalls-chicken-and-meat-products-due-misbranding-and,North Carolina,chicken and meat products,misbranding and undeclared allergens
1140,2019-10-18,,High,,https://www.fsis.usda.gov/recalls-alerts/pride-florida-recalls-beef-products-due-possible-e.-coli-o157h7-contamination,Florida,beef products,possible e. coli o157:h7 contamination
1141,2019-10-25,2019-12-09,Low,287.0,https://www.fsis.usda.gov/recalls-alerts/taylors-sausage-inc.-recalls-ready-eat-meat-and-poultry-products-due-mislabeling,"California, Oregon",ready-to-eat meat and poultry products,mislabeling
1142,2019-10-28,2019-12-13,High,1480.0,https://www.fsis.usda.gov/recalls-alerts/osi-industries-llc-recalls-ready-eat-beef-patty-products-due-possible-foreign-matter,"Iowa, Wisconsin",ready-to-eat beef patty products,possible foreign matter contamination
1143,2019-10-29,,High,15210.0,https://www.fsis.usda.gov/recalls-alerts/ht-seafood-inc.-recalls-siluriformes-products-produced-without-benefit-inspection,"Florida, Georgia, Louisiana, South Carolina",siluriformes products,produced without the benefit of inspection
1144,2019-11-02,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-pork-products-due-misbranding-and-undeclared,California,raw pork products,misbranding and an undeclared allergen
1145,2019-11-04,2019-12-05,Low,9004.0,https://www.fsis.usda.gov/recalls-alerts/padrino-foods-llc-recalls-beef-tamales-products-due-mislabeling,"Kansas, Louisiana, Oklahoma, Texas",beef tamales products,mislabeling
1146,2019-11-04,,High,,https://www.fsis.usda.gov/recalls-alerts/cay-thi-queentrees-food-usa-recalls-poultry-products-produced-without-benefit-import,California,poultry products,produced without benefit of import inspection
1147,2019-11-06,,High,1208462.0,https://www.fsis.usda.gov/recalls-alerts/simmons-prepared-foods-inc.-recalls-poultry-products-due-possible-foreign-matter,"Alabama, Arizona, Arkansas, California, Georgia, Minnesota, Oklahoma, Pennsylvania",poultry products,possible foreign matter contamination
1148,2019-11-07,2021-07-26,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/rastelli-bros.-inc.-recalls-meat-products-due-possible-foreign-matter-contamination,"Colorado, Connecticut, Georgia, Illinois, Maryland",meat products,possible foreign matter contamination
1149,2019-11-08,2021-01-05,High,0.0,https://www.fsis.usda.gov/recalls-alerts/you-chang-trading-inc.-recalls-siluriformes-products-produced-without-benefit,"Massachusetts, New Jersey, New York, Pennsylvania",siluriformes products,produced without benefit of inspection
